"Gene","logFC_mouse","AveExpr","t","PValue","FDR","B","padj","negLog10P","Classification"
"Slc6a11",4.60551034678719,4.38611974232318,9.50254765536513,6.67151766073105e-06,0.00249348832151131,4.30515316109149,0.00249348832151131,2.60319266150019,"UP"
"Rplp0",-3.1969404278194,6.07695102633235,-9.31430418390293,7.8351312386689e-06,0.00249348832151131,4.29397748042743,0.00249348832151131,2.60319266150019,"DOWN"
"Ifi47",-4.96472431631927,3.6979349275971,-9.43612496955906,7.05875532921435e-06,0.00249348832151131,4.26482347727792,0.00249348832151131,2.60319266150019,"DOWN"
"Batf2",-3.98709125359557,3.09358205925633,-9.43083950881646,7.09061915613109e-06,0.00249348832151131,4.21867121413957,0.00249348832151131,2.60319266150019,"DOWN"
"Rps20",-3.2340883314739,6.02902699736834,-9.2127918634472,8.55439235800643e-06,0.00255301087484503,4.20693132958944,0.00255301087484503,2.59294733526425,"DOWN"
"Scrg1",3.44491634119824,3.95875776568609,9.30608879350619,7.89078582756745e-06,0.00249348832151131,4.17926732146887,0.00249348832151131,2.60319266150019,"UP"
"Rps27a",-3.14171553175359,6.04967578370884,-9.179406487095,8.80663598158499e-06,0.00257066913038883,4.17774267137365,0.00257066913038883,2.58995381759806,"DOWN"
"Rplp2",-3.00906848426994,6.45989622037199,-9.11294802106275,9.33356569244606e-06,0.00257066913038883,4.11841643310492,0.00257066913038883,2.58995381759806,"DOWN"
"Slc39a12",3.63952066691283,4.13189317695166,9.21480340771538,8.53945087178894e-06,0.00255301087484503,4.11834618334604,0.00255301087484503,2.59294733526425,"UP"
"Ifi213",-2.8556346378809,6.19535208591787,-9.08994118958113,9.52401249785155e-06,0.00257066913038883,4.09863696532544,0.00257066913038883,2.58995381759806,"DOWN"
"Hmgb2",-3.17261662374737,4.62700301727371,-9.07882663960623,9.61754999697266e-06,0.00257066913038883,4.09706582979952,0.00257066913038883,2.58995381759806,"DOWN"
"Armh4",3.81066781532124,3.71104573423467,9.25659154619653,8.23547893845643e-06,0.00255236497254161,4.07420708952941,0.00255236497254161,2.59305722406229,"UP"
"Parp10",-3.70992874939793,6.00471247738137,-9.05432328923477,9.82736643158731e-06,0.00257066913038883,4.07016349784194,0.00257066913038883,2.58995381759806,"DOWN"
"Ugt8a",3.24388293702395,5.45194637857727,8.99155572884496,1.0388242223104e-05,0.00265741129631021,4.01434691561792,0.00265741129631021,2.57554122319825,"UP"
"Enpp6",4.27630970835223,4.73619809652885,9.04716131201988,9.88964296873341e-06,0.00257066913038883,4.01315250004369,0.00257066913038883,2.58995381759806,"UP"
"Insc",3.68202002358435,3.8210225336785,9.10147091389749,9.42804065628877e-06,0.00257066913038883,3.99057411227456,0.00257066913038883,2.58995381759806,"UP"
"Bst2",-3.71007632301907,5.76166260523693,-8.95280701118442,1.07520741311099e-05,0.00270750666714012,3.9821972570518,0.00270750666714012,2.56743046526641,"DOWN"
"Hmga2",-7.21579988482573,6.02943761328018,-8.90737316251425,1.11966901706033e-05,0.00271896429281778,3.93956275146147,0.00271896429281778,2.56559649580861,"DOWN"
"Aspa",4.80607770691711,5.23700698640655,8.90335664353519,1.12369612064546e-05,0.00271896429281778,3.90738749074009,0.00271896429281778,2.56559649580861,"UP"
"Fosl2",-2.60050926560026,3.92613688340373,-8.8580295894655,1.17026726904614e-05,0.00271896429281778,3.90284892414001,0.00271896429281778,2.56559649580861,"DOWN"
"Taco1",-4.08222911193901,6.26947846711922,-8.83543102719599,1.19427822467892e-05,0.00271896429281778,3.87570905664281,0.00271896429281778,2.56559649580861,"DOWN"
"Chchd2",-3.00889941011219,5.84610932232227,-8.82461297870553,1.20596429314021e-05,0.00271896429281778,3.8647640573816,0.00271896429281778,2.56559649580861,"DOWN"
"Ran",-2.44718952638104,4.72793740071245,-8.79224179940338,1.24169289508732e-05,0.00271896429281778,3.84479098443958,0.00271896429281778,2.56559649580861,"DOWN"
"Psmb9",-2.77117653214743,4.48754835367555,-8.77400761433856,1.2623311633881e-05,0.00271896429281778,3.83070520603634,0.00271896429281778,2.56559649580861,"DOWN"
"Gprc5b",3.08678746017452,4.31592435458438,8.80896193416813,1.22309498636231e-05,0.00271896429281778,3.82632579810406,0.00271896429281778,2.56559649580861,"UP"
"9430041J12Rik",3.4553572407117,4.10228040379213,8.79836191757487,1.23484950656079e-05,0.00271896429281778,3.7990935238475,0.00271896429281778,2.56559649580861,"UP"
"Ccnd1",-2.93384531567944,5.69222824127781,-8.7502567732371,1.28978283220055e-05,0.00271896429281778,3.79848274147159,0.00271896429281778,2.56559649580861,"DOWN"
"Cd72",-3.51442375391062,5.03928014992225,-8.72827965667192,1.31577174030158e-05,0.00271896429281778,3.78752232680135,0.00271896429281778,2.56559649580861,"DOWN"
"Ermn",3.47378874778962,3.60710191210084,8.87542554666484,1.15214670619262e-05,0.00271896429281778,3.77492727159218,0.00271896429281778,2.56559649580861,"UP"
"Igtp",-4.50625051197975,4.90607503533279,-8.70975775334481,1.33812347220262e-05,0.00271896429281778,3.77421715897546,0.00271896429281778,2.56559649580861,"DOWN"
"Casp4",-2.39636818435982,5.0774204138869,-8.71356401277749,1.33349622184746e-05,0.00271896429281778,3.77020890564338,0.00271896429281778,2.56559649580861,"DOWN"
"Dck",-2.65348310867059,4.0492749689424,-8.69760403694924,1.35301761159344e-05,0.00271896429281778,3.76326519113323,0.00271896429281778,2.56559649580861,"DOWN"
"4930488L21Rik",3.57719598431731,3.79145320391031,8.73207582990334,1.31124164305218e-05,0.00271896429281778,3.70678290668082,0.00271896429281778,2.56559649580861,"UP"
"Shmt2",-3.07320514853046,4.69675638787158,-8.62278825584279,1.44882776926495e-05,0.00271896429281778,3.69393160184362,0.00271896429281778,2.56559649580861,"DOWN"
"Lgi1",3.48738681243904,4.69271093046866,8.63461054361989,1.43320271386325e-05,0.00271896429281778,3.68871038836031,0.00271896429281778,2.56559649580861,"UP"
"Slc16a3",-2.79664172090279,3.04198890005114,-8.64705561346341,1.41695499454126e-05,0.00271896429281778,3.68093854897473,0.00271896429281778,2.56559649580861,"DOWN"
"Parm1",3.93004653566098,4.20810826132924,8.6578920715125,1.40297270534503e-05,0.00271896429281778,3.67267813507937,0.00271896429281778,2.56559649580861,"UP"
"Ifit1",-3.15571369638141,5.12361886400135,-8.60455721161085,1.47329239864507e-05,0.0027291471605246,3.67263067866121,0.0027291471605246,2.56397304575896,"DOWN"
"Lrrc4b",3.69122216335003,4.29322341190915,8.63729219780732,1.42968438315987e-05,0.00271896429281778,3.66757855345686,0.00271896429281778,2.56559649580861,"UP"
"Nhp2",-3.41435608921926,3.12742468581019,-8.62121281697445,1.45092410760939e-05,0.00271896429281778,3.63610279723679,0.00271896429281778,2.56559649580861,"DOWN"
"Rpl23",-3.0558842390878,6.49289810267061,-8.55672574565496,1.53967091094651e-05,0.00281969731827431,3.61623946517837,0.00281969731827431,2.54979750872263,"DOWN"
"Klra2",-3.35628770896883,4.22962221949613,-8.5000868078382,1.62256866735194e-05,0.00291904507373746,3.58617108123776,0.00291904507373746,2.53475919890567,"DOWN"
"Unc13c",3.51078522533891,5.08618067962093,8.4781121499434,1.65604560962772e-05,0.00291904507373746,3.56061358428803,0.00291904507373746,2.53475919890567,"UP"
"Fam20a",4.14631570520791,4.48425727392629,8.49298336639444,1.63330800048802e-05,0.00291904507373746,3.54153390809985,0.00291904507373746,2.53475919890567,"UP"
"Gm11266",2.89704138375498,3.91541411356971,8.47143390762246,1.66636973680719e-05,0.00291904507373746,3.52216809325822,0.00291904507373746,2.53475919890567,"UP"
"Rpl8",-2.98069658803225,6.85506297321189,-8.45010885545106,1.69981464265723e-05,0.00294418709014005,3.51671231987952,0.00294418709014005,2.5310345959535,"DOWN"
"Dusp2",-4.80494247703374,2.33569789657744,-9.09884208750561,9.44982834480421e-06,0.00257066913038883,3.51103689453751,0.00257066913038883,2.58995381759806,"DOWN"
"Kcnj10",3.47765913054337,4.8547761476309,8.40585272974592,1.77160900792907e-05,0.00294418709014005,3.4929744208547,0.00294418709014005,2.5310345959535,"UP"
"Gm12185",-2.39740677956689,5.7841117833305,-8.4138217655175,1.75843839911496e-05,0.00294418709014005,3.48496395173599,0.00294418709014005,2.5310345959535,"DOWN"
"Gm48678",2.84721248848989,5.33623757449524,8.38211342576504,1.81149198769368e-05,0.00294418709014005,3.4787156464897,0.00294418709014005,2.5310345959535,"UP"
"Rfx4",2.83733385786642,5.02753156339461,8.37699025787058,1.82022827607418e-05,0.00294418709014005,3.47316525464652,0.00294418709014005,2.5310345959535,"UP"
"A330015K06Rik",4.67266823081185,5.44762307885857,8.3867529547282,1.80362027352383e-05,0.00294418709014005,3.47248798261174,0.00294418709014005,2.5310345959535,"UP"
"Moxd1",-6.24053596517112,6.45231610953626,-8.36572016651124,1.83961044382208e-05,0.00294418709014005,3.45869089847524,0.00294418709014005,2.5310345959535,"DOWN"
"C130026I21Rik",-4.03836113824108,4.45693849138209,-8.31046469815699,1.93798731244956e-05,0.00298062964690518,3.41251135180212,0.00298062964690518,2.52569198314134,"DOWN"
"Gal3st1",4.41126482769855,4.21969837152037,8.36252840571394,1.84514082963604e-05,0.00294418709014005,3.40161144572182,0.00294418709014005,2.5310345959535,"UP"
"Iigp1",-3.18057306439754,5.7210228611,-8.31713388498006,1.92581153002759e-05,0.00298062964690518,3.39650287880619,0.00298062964690518,2.52569198314134,"DOWN"
"Irf7",-2.49071093375786,4.38123008361804,-8.27854767077065,1.99744354595284e-05,0.00298062964690518,3.37847231853663,0.00298062964690518,2.52569198314134,"DOWN"
"C030029H02Rik",4.91858432748859,3.87506206118307,8.41332117253409,1.75926255734539e-05,0.00294418709014005,3.37736570802279,0.00294418709014005,2.5310345959535,"UP"
"Ifit3b",-2.7131277428998,2.89587360099254,-8.30391813485471,1.9500217447168e-05,0.00298062964690518,3.37214866372925,0.00298062964690518,2.52569198314134,"DOWN"
"Aifm3",2.88962636498256,4.22315209442755,8.27867262502104,1.99720689466146e-05,0.00298062964690518,3.3700969510321,0.00298062964690518,2.52569198314134,"UP"
"Cstb",-2.73417285592187,3.44665798616483,-8.26509170210045,2.02310951621944e-05,0.00298578946449098,3.36713365538651,0.00298578946449098,2.52494081872532,"DOWN"
"Rack1",-3.17162167247069,6.62379469181727,-8.28708647217067,1.98134270594614e-05,0.00298062964690518,3.36160269562794,0.00298062964690518,2.52569198314134,"DOWN"
"Odc1",-3.12100677977102,4.44875228927203,-8.24865673014941,2.05495160804323e-05,0.00298578946449098,3.35155822955675,0.00298578946449098,2.52494081872532,"DOWN"
"Hepacam",3.81162792187474,5.12091117563721,8.2478739379651,2.05648194687577e-05,0.00298578946449098,3.35137495415205,0.00298578946449098,2.52494081872532,"UP"
"Capg",-2.25880635492838,3.90405519221041,-8.21286168808273,2.12623055164695e-05,0.00303983341141281,3.32188720248729,0.00303983341141281,2.5171502158934,"DOWN"
"Rps9",-2.8290637127905,6.66715686230562,-8.20475709559904,2.14274462099771e-05,0.00303983341141281,3.28203834150053,0.00303983341141281,2.5171502158934,"DOWN"
"Nfe2l3",3.26793842471716,3.95635718142406,8.19193813644839,2.16915389868747e-05,0.00303983341141281,3.27272959698294,0.00303983341141281,2.5171502158934,"UP"
"Acss3",3.59158910072528,3.23270640941999,8.31797504784034,1.92428183177604e-05,0.00298062964690518,3.23672179798046,0.00298062964690518,2.52569198314134,"UP"
"Rps14",-2.39977161164069,6.30521385774067,-8.12918448405423,2.30371661513968e-05,0.00317322196321291,3.20865481788148,0.00317322196321291,2.49849954843945,"DOWN"
"Klhl21",-3.20618063081964,3.54865707536318,-8.07817579276891,2.4198770728052e-05,0.00327720495002761,3.19507538774866,0.00327720495002761,2.48449639783557,"DOWN"
"Sytl5",3.4076362148456,3.37336981380308,8.17877171317429,2.19665265537457e-05,0.00305183225810488,3.1878739193632,0.00305183225810488,2.51543934076351,"UP"
"Pllp",2.93722776863547,4.37789709673141,8.06884868192889,2.44180690880291e-05,0.00327934667852231,3.18292446219233,0.00327934667852231,2.48421266914624,"UP"
"Slc47a1",-3.48774801130848,5.91384157839234,-8.08869576260311,2.39540241037749e-05,0.00327155129200369,3.17559173258495,0.00327155129200369,2.48524626636071,"DOWN"
"Dusp15",5.03298758235485,3.73300664729107,8.19315981989892,2.16662163111229e-05,0.00303983341141281,3.16075666495228,0.00303983341141281,2.5171502158934,"UP"
"H2-K1",-5.01772723893776,9.67357251768968,-8.03694567997288,2.51848697892372e-05,0.00328030747908523,3.15293454792018,0.00328030747908523,2.48408544585804,"DOWN"
"Mcub",-2.24675459172842,3.87229398363798,-8.02714499020997,2.54257257067721e-05,0.00328030747908523,3.14649737804966,0.00328030747908523,2.48408544585804,"DOWN"
"Mcm2",-3.17872860283066,3.02804450708913,-8.04835113446249,2.49077329244946e-05,0.00328030747908523,3.146020871237,0.00328030747908523,2.48408544585804,"DOWN"
"Fkbp10",-2.54760433879112,3.51523226252193,-8.00237869192992,2.60457425194424e-05,0.00329676019004996,3.12516295991376,0.00329676019004996,2.48191264276459,"DOWN"
"Pfn1",-2.60017709765919,6.00864498152849,-8.02644840349166,2.54429408591247e-05,0.00328030747908523,3.10961190367751,0.00328030747908523,2.48408544585804,"DOWN"
"Mro",3.46692937931282,3.61367854319147,8.04239302164757,2.50520857662188e-05,0.00328030747908523,3.10942220051167,0.00328030747908523,2.48408544585804,"UP"
"Ppp2r3a",2.58745676391664,6.81885453908527,7.98103750260096,2.65933745784621e-05,0.00329676019004996,3.09926365883466,0.00329676019004996,2.48191264276459,"UP"
"Cxcl10",-4.79812930737979,3.62459688527593,-7.98670192359994,2.64467960856016e-05,0.00329676019004996,3.08184395732102,0.00329676019004996,2.48191264276459,"DOWN"
"Gbp2",-4.96531475206735,4.68677722542138,-7.95692203063792,2.72274951992711e-05,0.00330182862213516,3.0810068645223,0.00330182862213516,2.48124547207642,"DOWN"
"Cenpa",-3.58956881821014,4.14401700561161,-7.94195618490487,2.76293817390931e-05,0.00330182862213516,3.06556602574506,0.00330182862213516,2.48124547207642,"DOWN"
"Abca8a",3.95917120282435,3.8196331549722,7.96745736436712,2.69484427990284e-05,0.00330182862213516,3.04711692722002,0.00330182862213516,2.48124547207642,"UP"
"S1pr2",-2.40789006784144,4.21565344718958,-7.92475327429972,2.80994242512796e-05,0.00330182862213516,3.04229345832138,0.00330182862213516,2.48124547207642,"DOWN"
"Slain1",3.18139095698558,5.72774769081357,7.91191065559562,2.84560646101609e-05,0.00330182862213516,3.03592400810279,0.00330182862213516,2.48124547207642,"UP"
"Car2",3.83680009763864,5.04248098517122,7.90216791997374,2.87299433879788e-05,0.00330182862213516,3.02907539120868,0.00330182862213516,2.48124547207642,"UP"
"Hhip",4.25615456701442,3.57889235935773,7.99975492164876,2.61123965809458e-05,0.00329676019004996,3.02690163612265,0.00329676019004996,2.48191264276459,"UP"
"Grin3a",3.49905095830896,5.22425901643312,7.89765123204286,2.88578951695443e-05,0.00330182862213516,3.02555147849995,0.00330182862213516,2.48124547207642,"UP"
"Vat1l",2.9177358959165,3.94379209634929,7.91165063435428,2.84633366664936e-05,0.00330182862213516,3.02550367322279,0.00330182862213516,2.48124547207642,"UP"
"Fgf1",2.74588200006879,4.66339732212588,7.89281391333215,2.89956256786867e-05,0.00330182862213516,3.02097200220389,0.00330182862213516,2.48124547207642,"UP"
"Sirt2",2.99304075389929,6.27172690070879,7.88941596307849,2.90928061766687e-05,0.00330182862213516,3.01254326308186,0.00330182862213516,2.48124547207642,"UP"
"Gpr141",-3.18894206711185,4.68942164928477,-7.90006485114028,2.87894427196947e-05,0.00330182862213516,3.01243449141165,0.00330182862213516,2.48124547207642,"DOWN"
"9630013A20Rik",3.68631411923022,4.75361543322145,7.86905690822341,2.9682628142405e-05,0.00332198079960417,2.99295437324325,0.00332198079960417,2.47860288201408,"UP"
"Dusp6",-3.18454758289994,5.20910585222753,-7.88986487014832,2.90799470319563e-05,0.00330182862213516,2.98981999104819,0.00330182862213516,2.48124547207642,"DOWN"
"Gm19500",5.17530175570749,3.73588100113692,7.9930603662535,2.62833166858076e-05,0.00329676019004996,2.9833691230295,0.00329676019004996,2.48191264276459,"UP"
"Lgals1",-2.6757607155522,4.34088149617102,-7.85208611197313,3.01843489686148e-05,0.00335436827490603,2.9701191112862,0.00335436827490603,2.4743892580748,"DOWN"
"Banf1",-2.42823105994573,3.20793230312872,-7.83837773310904,3.05964343764697e-05,0.00335436827490603,2.96714397890012,0.00335436827490603,2.4743892580748,"DOWN"
"Frmpd1",3.1793509928375,4.35513756593821,7.83901479336181,3.05771472855641e-05,0.00335436827490603,2.96620640059689,0.00335436827490603,2.4743892580748,"UP"
"Tgfbi",-2.9820915194466,6.34098544069186,-7.87045138135407,2.96418119638265e-05,0.00332198079960417,2.95313688045442,0.00332198079960417,2.47860288201408,"DOWN"
"Nme2",-2.06656045115831,4.24669590827046,-7.82817872374743,3.09070399451607e-05,0.00335793039937326,2.94578541065318,0.00335793039937326,2.47392830983031,"DOWN"
"Mcm5",-3.48283922926219,3.03227231973761,-7.82366379584573,3.10456459113065e-05,0.00335793039937326,2.93297196278351,0.00335793039937326,2.47392830983031,"DOWN"
"Gm6145",4.24545651077569,4.88927976887227,7.79380708420193,3.19796237664145e-05,0.00341313653390421,2.92202642016888,0.00341313653390421,2.46684633852031,"UP"
"Gmnn",-2.94773029561568,2.8762507625732,-7.79543314562053,3.19279691763648e-05,0.00341313653390421,2.90886685840654,0.00341313653390421,2.46684633852031,"DOWN"
"1190005I06Rik",2.73192183566401,3.7309963000925,7.77918704919994,3.24482042057812e-05,0.00343947713119929,2.89394234972515,0.00343947713119929,2.46350757379309,"UP"
"Plekhh1",3.38933453970545,5.89122649165641,7.76245616068746,3.29937250565789e-05,0.00343947713119929,2.89071721059809,0.00343947713119929,2.46350757379309,"UP"
"Tmcc2",2.47300042995849,4.62278454856513,7.75164448153114,3.33516074668972e-05,0.00343947713119929,2.88475790128973,0.00343947713119929,2.46350757379309,"UP"
"Acsbg1",3.3141038598936,4.17063111203024,7.74182092076843,3.36804857668321e-05,0.00343947713119929,2.86679677682778,0.00343947713119929,2.46350757379309,"UP"
"Ier2",-3.54140876613292,3.15224727433999,-7.7452522395528,3.35652067466575e-05,0.00343947713119929,2.86273290220978,0.00343947713119929,2.46350757379309,"DOWN"
"A230001M10Rik",3.77414481460909,4.79985275996767,7.72358891070868,3.43003590297593e-05,0.00343947713119929,2.85695005852655,0.00343947713119929,2.46350757379309,"UP"
"Rgs20",3.0821117403897,6.38271728760997,7.72214593201808,3.43499522068066e-05,0.00343947713119929,2.84852037101961,0.00343947713119929,2.46350757379309,"UP"
"Scg3",3.34715207865193,4.06582898638232,7.72207411440816,3.43524225373686e-05,0.00343947713119929,2.84783590830384,0.00343947713119929,2.46350757379309,"UP"
"Sept4",4.01529833505333,5.30219035804749,7.7030258240608,3.50145816115025e-05,0.00343947713119929,2.83769083638097,0.00343947713119929,2.46350757379309,"UP"
"Pclaf",-2.78127156962094,3.30330163299467,-7.69990532921976,3.51243884592805e-05,0.00343947713119929,2.834621459333,0.00343947713119929,2.46350757379309,"DOWN"
"H3f3b",-2.15648860214873,6.34434847788805,-7.75168130089222,3.33503814714426e-05,0.00343947713119929,2.83269032696897,0.00343947713119929,2.46350757379309,"DOWN"
"Nme1",-1.98575240328449,4.70508949050445,-7.7151518537807,3.45914488498628e-05,0.00343947713119929,2.82076984264026,0.00343947713119929,2.46350757379309,"DOWN"
"Cd109",-2.45679985242749,3.76640375294408,-7.68753844705669,3.556330430196e-05,0.00345263983211077,2.81790232566582,0.00345263983211077,2.46184872344178,"DOWN"
"Myo5b",-6.0074139830808,6.8279193354948,-7.70473304108798,3.49546662613049e-05,0.00343947713119929,2.81027475946328,0.00343947713119929,2.46350757379309,"DOWN"
"Kcna1",4.78016696786017,5.15607978963712,7.66544769453862,3.63624161297156e-05,0.00348819463301486,2.79985125213017,0.00348819463301486,2.45739929045791,"UP"
"Tmc7",3.26580464325524,4.6570979916194,7.65527856980104,3.67368925299246e-05,0.00350326485214358,2.79135241644723,0.00350326485214358,2.45552702811868,"UP"
"Gm4221",2.99646904147027,4.26321657141515,7.63801753119465,3.73822708551763e-05,0.00352284578018201,2.77307706446213,0.00352284578018201,2.4531063685366,"UP"
"Metrn",-2.29900366929118,5.73263442601187,-7.67956063318484,3.58496447772704e-05,0.0034595980552724,2.76346122101363,0.0034595980552724,2.46097435569202,"DOWN"
"Tmod2",3.34522050460915,6.85721790235386,7.62572343691298,3.78495361782074e-05,0.00352284578018201,2.75458346189735,0.00352284578018201,2.4531063685366,"UP"
"Rmst",2.87233297519882,5.33423598095063,7.62278346195334,3.79622254937534e-05,0.00352284578018201,2.75169531773865,0.00352284578018201,2.4531063685366,"UP"
"Ccnjl",3.29853909906481,3.74194877365811,7.63044192959029,3.76694440987439e-05,0.00352284578018201,2.74994116002952,0.00352284578018201,2.4531063685366,"UP"
"Plppr5",2.55458731500282,4.31443727702595,7.60850111883216,3.85149412662373e-05,0.00352670884338983,2.74552535735555,0.00352670884338983,2.45263039316172,"UP"
"Sparcl1",2.82360021813524,6.53405215525805,7.60291810039258,3.87333994341028e-05,0.00352670884338983,2.72723330614322,0.00352670884338983,2.45263039316172,"UP"
"Kif6",3.02011491176481,4.93812594344776,7.58093665191704,3.96068453001822e-05,0.00356839404683005,2.71699364984699,0.00356839404683005,2.44752719383775,"UP"
"Oasl1",-2.23091720503584,3.46554985127359,-7.5802603042853,3.96340614533742e-05,0.00356839404683005,2.71605430062368,0.00356839404683005,2.44752719383775,"DOWN"
"Fam228b",2.89145296911091,4.71078378770534,7.56646661277349,4.01936263752846e-05,0.00357878719703915,2.70274508740338,0.00357878719703915,2.44626412499622,"UP"
"Rps28",-2.35430683291144,5.62598632216377,-7.61139591333563,3.84022041462538e-05,0.00352670884338983,2.69514359495501,0.00352670884338983,2.45263039316172,"DOWN"
"Slfn2",-2.74631783759157,4.61092982068067,-7.57072705211408,4.00198730966766e-05,0.00357878719703915,2.68099618537473,0.00357878719703915,2.44626412499622,"DOWN"
"Cavin4",3.02011093284755,3.13068465663875,7.62088491720591,3.80351927123151e-05,0.00352284578018201,2.67563293686099,0.00352284578018201,2.4531063685366,"UP"
"Arhgap11a",-2.38248885318272,3.97290612761213,-7.54112780207437,4.12443007776999e-05,0.00358209335885023,2.66640718359514,0.00358209335885023,2.44586309947383,"DOWN"
"Serp1",-2.25612821575499,4.46785333116033,-7.55123087607274,4.08218014074242e-05,0.00358209335885023,2.66184222102582,0.00358209335885023,2.44586309947383,"DOWN"
"Cdc34",-2.17080850252554,4.11084712520641,-7.53880525335236,4.13421050351292e-05,0.00358209335885023,2.65948795291254,0.00358209335885023,2.44586309947383,"DOWN"
"Gbp4",-4.58755246876345,5.22154498197576,-7.54024189083129,4.12815771329789e-05,0.00358209335885023,2.65276967497758,0.00358209335885023,2.44586309947383,"DOWN"
"Cxcl16",-2.71293587802565,4.66725733643567,-7.54438804340715,4.11074382821864e-05,0.00358209335885023,2.65196409554712,0.00358209335885023,2.44586309947383,"DOWN"
"Gm15726",-6.59525613229937,5.43040111427995,-7.48588205065318,4.36412704355466e-05,0.00364415914165424,2.62135666978588,0.00364415914165424,2.43840266549895,"DOWN"
"Slc7a10",3.0141416944948,4.38555697100118,7.45013019258074,4.52738282014571e-05,0.00371142168524048,2.58889517917777,0.00371142168524048,2.43045969906839,"UP"
"4930420G21Rik",4.59357402115244,3.71197459475461,7.52359189556995,4.19890877294023e-05,0.00359944754173962,2.58528271935413,0.00359944754173962,2.44376415145097,"UP"
"Trim34a",-2.57935103501647,5.3858039991536,-7.49322457491525,4.33140538875555e-05,0.00364415914165424,2.57802914229315,0.00364415914165424,2.43840266549895,"DOWN"
"Ppic",-3.40406132537385,3.02743179259,-7.44873569732044,4.53388510798721e-05,0.00371142168524048,2.57306301220713,0.00371142168524048,2.43045969906839,"DOWN"
"Ier3",-2.72961685368395,3.33292233454465,-7.42035260085952,4.6684850553424e-05,0.00372215489364192,2.55897039075972,0.00372215489364192,2.42920555811168,"DOWN"
"Sema5a",3.19200295351092,6.18404750425342,7.43416937091151,4.60242199671745e-05,0.00371142168524048,2.55841402971193,0.00371142168524048,2.43045969906839,"UP"
"Nkain1",2.6035607132958,5.65630568003454,7.43625756339183,4.59252721197172e-05,0.00371142168524048,2.55651652999353,0.00371142168524048,2.43045969906839,"UP"
"Gjc1",-2.3426700460265,4.40477709396207,-7.43773045144715,4.58556206758205e-05,0.00371142168524048,2.54700115564216,0.00371142168524048,2.43045969906839,"DOWN"
"Espl1",-3.85129191399713,4.29493457920699,-7.41621048360945,4.68849245103816e-05,0.00372215489364192,2.54088113667661,0.00372215489364192,2.42920555811168,"DOWN"
"Anxa1",-2.91258734793657,3.15477491851543,-7.39871621527393,4.77403890772531e-05,0.00375534260514603,2.53738090201935,0.00375534260514603,2.42535043556076,"DOWN"
"Tead2",-2.64048175041939,3.61214630645364,-7.39813704744388,4.77690018649129e-05,0.00375534260514603,2.53107380436341,0.00375534260514603,2.42535043556076,"DOWN"
"C1ra",-3.34769014201557,2.11652228858332,-7.52408710434505,4.19678535197771e-05,0.00359944754173962,2.51195354393496,0.00359944754173962,2.44376415145097,"DOWN"
"Abca8b",2.82800725820639,4.49580616396345,7.37020616104248,4.91714907499554e-05,0.00383207159014127,2.50766443516734,0.00383207159014127,2.41656638609848,"UP"
"Cmtm5",2.66925624219462,4.17834940678657,7.35771233239187,4.98134273179975e-05,0.00385958266661946,2.49632583829418,0.00385958266661946,2.41345965268133,"UP"
"Stil",-2.98616384075076,3.4186237876145,-7.32296501110833,5.16476564066394e-05,0.0038963833645501,2.4593413740938,0.0038963833645501,2.409338319525,"DOWN"
"Celrr",4.0489007032124,2.90749287419399,7.51537841298149,4.23430033695889e-05,0.0036105811762132,2.45902526567911,0.0036105811762132,2.44242288637483,"UP"
"Pigz",3.83820191386223,2.92111061672168,7.48804925076311,4.35444084443695e-05,0.00364415914165424,2.45819695512824,0.00364415914165424,2.43840266549895,"UP"
"Zfp7",-3.29419273328615,3.23403353115422,-7.31171055998489,5.2257553376196e-05,0.0038963833645501,2.45006757532226,0.0038963833645501,2.409338319525,"DOWN"
"Noc4l",-2.50975374902179,3.813788132804,-7.3209303167472,5.17573385088309e-05,0.0038963833645501,2.44562545518738,0.0038963833645501,2.409338319525,"DOWN"
"Cldn11",3.59308906527569,5.5932172835077,7.31734854539638,5.19510391370453e-05,0.0038963833645501,2.4447935970119,0.0038963833645501,2.409338319525,"UP"
"Emilin1",-2.4356256733339,2.9999794605984,-7.29864806983381,5.2975364956378e-05,0.0038963833645501,2.4364888003333,0.0038963833645501,2.409338319525,"DOWN"
"Fignl1",-3.51072365273091,2.22150983451311,-7.42029678976502,4.66875401189682e-05,0.00372215489364192,2.43058308994309,0.00372215489364192,2.42920555811168,"DOWN"
"Olfml1",4.27479790357974,4.37653746665742,7.28840680929776,5.35457157559418e-05,0.0038963833645501,2.42541974009133,0.0038963833645501,2.409338319525,"UP"
"Gm48508",4.38841065145377,2.92022518574248,7.46886820720994,4.44099721557037e-05,0.00368923253227485,2.40909941687183,0.00368923253227485,2.43306397033537,"UP"
"Tnfrsf12a",-3.34379673724816,2.7085958209096,-7.26409669823921,5.49267629971596e-05,0.0038963833645501,2.38686431895976,0.0038963833645501,2.409338319525,"DOWN"
"Tprkb",2.70928827094993,4.9573879750691,7.2612541804042,5.50907820600995e-05,0.0038963833645501,2.38677484692795,0.0038963833645501,2.409338319525,"UP"
"Tpt1",-2.30471077113979,6.30769448636873,-7.31854006353328,5.18865141516764e-05,0.0038963833645501,2.38061891642738,0.0038963833645501,2.409338319525,"DOWN"
